rtime,p1.mean,p1.sys,p1.dia,ecg.hr,spo2.ir_amp,co2.et,co2.fi,co2.rr,aa.mac_sum,t1.temp,ppv,,,
29/05/2009 12:41,8368,12876,5726,88,148,407,0,10,102,3758,6.909,,,
29/05/2009 12:41,8353,12788,5736,88,151,408,0,10,103,3758,8.223,,,
29/05/2009 12:41,8459,12956,5800,88,154,407,0,10,102,3758,5.755,,,
29/05/2009 12:41,8454,13051,5710,88,154,404,0,10,103,3758,6.791,,,
29/05/2009 12:42,8189,12568,5632,88,155,405,0,10,102,3758,7.835,,,
29/05/2009 12:42,8225,12642,5665,88,159,403,0,10,103,3758,5.865,,,
29/05/2009 12:42,8182,12656,5622,88,154,407,0,10,100,3758,5.37,,,
29/05/2009 12:42,8111,12479,5591,88,157,405,0,10,101,3758,5.966,,,
29/05/2009 12:42,8214,12598,5660,88,161,406,0,10,102,3760,6.156,,,
29/05/2009 12:42,8137,12601,5611,88,157,405,0,10,102,3760,6.643,,,
29/05/2009 12:43,8026,12372,5540,88,160,406,0,10,105,3760,6.698,,,
29/05/2009 12:43,8123,12514,5614,88,157,405,0,10,101,3760,6.961,,,
29/05/2009 12:43,8156,12545,5645,88,152,404,0,10,100,3760,5.04,,,
29/05/2009 12:43,8114,12535,5580,88,151,405,0,10,102,3760,5.04,,,
29/05/2009 12:43,8109,12467,5616,88,148,407,0,10,105,3760,5.991,,,
29/05/2009 12:43,8280,12660,5717,88,144,404,0,10,102,3760,5.526,,,
29/05/2009 12:44,8293,12793,5733,88,148,406,0,10,103,3760,6.306,,,
29/05/2009 12:44,8212,12642,5718,88,146,405,0,10,103,3760,6.186,,,
29/05/2009 12:44,8385,12844,5820,88,145,409,0,10,104,3763,6.079,,,
29/05/2009 12:44,8318,12775,5731,88,147,405,0,10,103,3760,7.184,,,
29/05/2009 12:44,8207,12611,5680,88,144,408,0,10,104,3760,6.91,,,
29/05/2009 12:44,8222,12673,5683,88,142,407,0,10,101,3760,7.464,,,
29/05/2009 12:45,8224,12599,5690,88,144,406,0,10,102,3763,6.927,,,
29/05/2009 12:45,8199,12650,5659,88,144,409,0,10,101,3763,6.65,,,
29/05/2009 12:45,8131,12554,5619,88,145,407,0,10,101,3763,6.895,,,
29/05/2009 12:45,8083,12451,5587,88,148,410,0,10,103,3763,6.895,,,
29/05/2009 12:45,8143,12537,5623,88,149,409,0,10,102,3763,7.9,,,
29/05/2009 12:45,8071,12429,5591,88,147,407,0,10,101,3763,7.973,,,
29/05/2009 12:46,8039,12423,5568,88,148,408,0,10,102,3763,79.298,,,
29/05/2009 12:46,8045,12485,5582,88,150,407,0,10,104,3763,98.675,,,
29/05/2009 12:46,8000,12315,5534,88,150,408,0,10,103,3763,120.583,,,
29/05/2009 12:46,12606,15490,8230,88,151,408,0,10,104,3763,195.544,,,
29/05/2009 12:46,21325,22424,21075,88,149,408,0,10,104,3763,183.233,,,
29/05/2009 12:46,21167,21241,21041,88,146,409,0,10,103,3763,185.304,,,
29/05/2009 12:47,21073,21398,20054,88,148,408,0,10,103,3763,186.793,,,
29/05/2009 12:47,8210,12411,5680,88,148,407,0,10,101,3763,105.178,,,
29/05/2009 12:47,17022,18589,5881,88,146,408,0,10,101,3763,65.654,,,
29/05/2009 12:47,14794,14606,4135,88,144,411,0,10,101,3763,8.398,,,
29/05/2009 12:47,17488,14699,-3508,88,141,411,0,10,102,3763,7.87,,,
29/05/2009 12:47,8114,12223,5638,88,146,411,0,10,100,3763,6.842,,,
29/05/2009 12:48,8082,12029,5654,88,140,407,0,10,103,3763,6.842,,,
29/05/2009 12:48,8040,12123,5639,88,119,409,0,10,103,3763,6.103,,,
29/05/2009 12:48,8165,12497,5585,88,96,411,0,10,102,3763,6.645,,,
29/05/2009 12:48,8129,12535,5650,88,141,409,0,10,106,3763,6.572,,,
29/05/2009 12:48,8090,12455,5622,88,146,409,0,10,101,3763,6.481,,,
29/05/2009 12:48,8174,12546,5645,88,147,408,0,10,102,3763,6.712,,,
29/05/2009 12:49,8154,12584,5636,88,148,409,0,10,102,3763,7.463,,,
29/05/2009 12:49,8085,12517,5613,88,143,412,0,10,101,3763,6.894,,,
29/05/2009 12:49,8183,12636,5656,88,137,407,0,10,100,3763,7.493,,,
29/05/2009 12:49,8127,12569,5618,88,137,410,0,10,101,3763,7.224,,,
29/05/2009 12:49,8144,12584,5633,88,135,411,0,10,103,3763,6.425,,,
29/05/2009 12:49,8126,12531,5604,88,135,409,0,10,102,3763,6.712,,,
29/05/2009 12:50,8143,12555,5606,88,137,410,0,10,103,3763,7.421,,,
29/05/2009 12:50,8177,12652,5654,88,136,416,0,10,104,3763,7.386,,,
29/05/2009 12:50,8207,12712,5668,88,136,415,0,10,108,3763,7.466,,,
29/05/2009 12:50,8210,12702,5686,88,137,413,0,10,105,3763,7.514,,,
29/05/2009 12:50,8288,12841,5739,88,136,416,0,10,105,3763,6.591,,,
29/05/2009 12:50,8186,12692,5646,88,135,409,0,10,100,3763,6.558,,,
29/05/2009 12:51,8153,12609,5628,88,138,408,0,10,101,3760,7.508,,,
29/05/2009 12:51,8213,12707,5687,88,138,409,0,10,99,3760,6.937,,,
29/05/2009 12:51,8136,12577,5612,88,138,409,0,10,102,3763,7.176,,,
29/05/2009 12:51,8099,12505,5609,88,140,410,0,10,101,3760,6.669,,,
29/05/2009 12:51,8240,12744,5697,88,141,410,0,10,104,3760,6.296,,,
29/05/2009 12:51,8270,12797,5704,88,140,408,0,10,101,3760,6.719,,,
29/05/2009 12:52,8150,12640,5642,88,141,409,0,10,103,3763,7.51,,,
29/05/2009 12:52,8179,12703,5654,88,139,409,0,10,100,3760,6.351,,,
29/05/2009 12:52,8333,12881,5755,88,137,408,0,10,102,3760,6.927,,,
29/05/2009 12:52,8202,12651,5681,88,139,410,0,10,103,3760,7.16,,,
29/05/2009 12:52,8308,12806,5751,88,137,412,0,10,102,3760,6.873,,,
29/05/2009 12:52,8414,12974,5812,88,136,409,0,10,101,3760,6.56,,,
29/05/2009 12:53,8410,13031,5815,88,138,411,0,10,103,3760,6.953,,,
29/05/2009 12:53,8417,12974,5810,88,135,410,0,10,102,3760,6.919,,,
29/05/2009 12:53,8456,13007,5839,88,134,410,0,10,102,3760,6.949,,,
29/05/2009 12:53,8368,12983,5761,88,136,410,0,10,101,3760,7.458,,,
29/05/2009 12:53,8306,12878,5739,88,135,418,0,10,102,3760,8.184,,,
29/05/2009 12:53,8276,12867,5703,88,135,409,0,10,101,3760,7.85,,,
29/05/2009 12:54,8207,12741,5664,88,136,408,0,10,102,3760,7.85,,,
29/05/2009 12:54,8076,12580,5604,88,133,411,0,10,100,3760,7.793,,,
29/05/2009 12:54,8055,12526,5550,88,131,408,0,10,103,3760,7.793,,,
29/05/2009 12:54,8033,12391,5574,88,134,418,0,10,101,3760,9.907,,,
29/05/2009 12:54,7948,12346,5520,88,134,409,0,10,103,3760,6.877,,,
29/05/2009 12:54,7833,12250,5413,88,136,408,0,10,103,3758,8.159,,,
29/05/2009 12:55,7769,12182,5353,88,138,406,0,10,101,3758,7.196,,,
29/05/2009 12:55,7830,12247,5406,88,136,410,0,10,102,3758,6.86,,,
29/05/2009 12:55,7724,12047,5329,88,138,410,0,10,103,3758,6.636,,,
29/05/2009 12:55,7729,12093,5346,88,139,414,0,10,101,3758,6.636,,,
29/05/2009 12:55,7710,12094,5317,88,137,413,0,10,100,3758,6.374,,,
29/05/2009 12:55,7769,12118,5366,88,137,413,0,10,98,3758,7.087,,,
29/05/2009 12:56,7715,12031,5348,88,138,410,0,10,98,3758,6.225,,,
29/05/2009 12:56,7784,12151,5410,88,138,411,0,10,98,3758,6.601,,,
29/05/2009 12:56,7761,12150,5382,88,136,406,0,10,102,3758,7.442,,,
29/05/2009 12:56,7591,11871,5269,88,136,411,0,10,101,3760,7.471,,,
29/05/2009 12:56,7624,11904,5321,88,134,414,0,10,105,3758,6.066,,,
29/05/2009 12:56,7620,11915,5290,88,135,409,0,10,101,3758,7.143,,,
29/05/2009 12:57,7377,11513,5149,88,138,408,0,10,101,3758,6.895,,,
29/05/2009 12:57,7472,11602,5224,88,140,418,0,10,99,3758,6.895,,,
29/05/2009 12:57,7609,11757,5328,88,142,412,0,10,101,3758,5.514,,,
29/05/2009 12:57,7767,11989,5445,88,146,410,0,10,100,3758,5.549,,,
29/05/2009 12:57,8148,12433,5718,88,145,426,0,10,101,3756,5.872,,,
29/05/2009 12:57,8620,13076,6016,88,143,410,0,10,100,3756,5.516,,,
29/05/2009 12:58,8770,13396,6098,88,138,406,0,10,101,3756,4.813,,,
29/05/2009 12:58,8981,13714,6242,88,134,405,0,10,102,3756,4.604,,,
29/05/2009 12:58,9217,14014,6404,87,129,410,0,10,103,3756,4.409,,,
29/05/2009 12:58,9355,14256,6477,86,126,411,0,10,102,3756,4.533,,,
29/05/2009 12:58,9180,14118,6322,86,125,412,0,10,102,3756,4.657,,,
29/05/2009 12:58,9118,14069,6242,86,122,413,0,10,103,3756,4.791,,,
29/05/2009 12:59,9074,14029,6207,86,122,426,0,10,103,3756,3.989,,,
29/05/2009 12:59,8994,13879,6160,86,122,423,0,10,102,3753,3.02,,,
29/05/2009 12:59,8970,13831,6158,87,121,420,0,10,103,3753,4.316,,,
29/05/2009 12:59,8912,13782,6116,87,120,414,0,10,104,3753,4.715,,,
29/05/2009 12:59,9078,13963,6226,87,119,423,0,10,101,3753,4.858,,,
29/05/2009 12:59,8917,13810,6090,87,119,416,0,10,102,3753,5.151,,,
29/05/2009 13:00,8785,13614,5990,87,119,416,0,10,105,3753,4.144,,,
29/05/2009 13:00,8750,13612,5960,87,119,416,0,10,101,3753,3.807,,,
29/05/2009 13:00,8673,13482,5930,87,120,419,0,10,104,3753,3.97,,,
29/05/2009 13:00,8571,13424,5845,87,121,416,0,10,103,3753,4.76,,,
29/05/2009 13:00,8599,13428,5850,87,121,415,0,10,104,3753,4.585,,,
29/05/2009 13:00,8667,13513,5884,87,121,418,0,10,105,3753,4.556,,,
29/05/2009 13:01,8454,13239,5741,87,121,417,0,10,102,3753,4.525,,,
29/05/2009 13:01,8486,13257,5795,87,119,420,0,10,103,3753,4.666,,,
29/05/2009 13:01,8474,13202,5770,87,119,416,0,10,103,3753,4.996,,,
29/05/2009 13:01,8336,13054,5675,87,119,418,0,10,101,3753,3.922,,,
29/05/2009 13:01,8413,13094,5731,87,119,422,0,10,105,3751,4.375,,,
29/05/2009 13:01,8399,13082,5707,87,119,419,0,10,102,3751,4.375,,,
29/05/2009 13:02,8258,12900,5622,87,120,420,0,10,102,3751,5.171,,,
29/05/2009 13:02,8262,12899,5642,87,120,421,0,10,102,3751,4.677,,,
29/05/2009 13:02,8270,12933,5635,87,121,423,0,10,104,3751,3.717,,,
29/05/2009 13:02,8172,12802,5579,87,122,422,0,10,100,3751,3.776,,,
29/05/2009 13:02,8201,12800,5612,87,122,424,0,10,102,3751,4.526,,,
29/05/2009 13:02,8224,12831,5618,87,122,423,0,10,104,3751,4.538,,,
29/05/2009 13:03,8195,12787,5585,87,121,423,0,10,101,3751,5.286,,,
29/05/2009 13:03,8129,12720,5565,87,121,420,0,10,103,3751,4.483,,,
29/05/2009 13:03,8011,12567,5477,87,120,423,0,10,102,3751,4.483,,,
29/05/2009 13:03,7976,12497,5456,87,121,422,0,10,101,3751,5.312,,,
29/05/2009 13:03,7926,12417,5438,87,122,424,0,10,102,3751,4.09,,,
29/05/2009 13:03,7878,12321,5392,88,123,424,0,10,103,3751,5.325,,,
29/05/2009 13:04,7839,12281,5360,88,126,424,0,10,101,3751,5.695,,,
29/05/2009 13:04,7792,12191,5338,88,126,423,0,10,101,3751,3.806,,,
29/05/2009 13:04,7762,12143,5325,88,127,425,0,10,102,3748,4.627,,,
29/05/2009 13:04,7759,12108,5321,88,125,423,0,10,99,3748,4.267,,,
29/05/2009 13:04,7806,12209,5333,88,124,427,0,10,99,3748,4.788,,,
29/05/2009 13:04,7808,12221,5353,88,124,423,0,10,101,3748,5.019,,,
29/05/2009 13:05,7776,12148,5327,88,125,425,0,10,100,3748,4.42,,,
29/05/2009 13:05,7863,12209,5394,88,125,425,0,10,101,3748,4.42,,,
29/05/2009 13:05,7822,12210,5368,88,126,428,0,10,100,3748,4.028,,,
29/05/2009 13:05,7773,12144,5323,88,126,428,0,10,100,3748,4.371,,,
29/05/2009 13:05,7871,12263,5406,88,126,430,0,10,99,3748,4.371,,,
29/05/2009 13:05,7863,12258,5394,88,127,426,0,10,102,3748,3.539,,,
29/05/2009 13:06,7840,12202,5388,88,128,431,0,10,99,3748,4.705,,,
29/05/2009 13:06,7913,12303,5452,88,129,424,0,10,99,3746,4.269,,,
29/05/2009 13:06,7927,12295,5427,88,129,423,0,10,101,3746,3.153,,,
29/05/2009 13:06,7807,12173,5392,88,127,428,0,10,100,3746,5.028,,,
29/05/2009 13:06,7939,12364,5459,88,128,425,0,10,99,3746,5.084,,,
29/05/2009 13:06,8024,12407,5527,88,126,422,0,10,101,3746,5.622,,,
29/05/2009 13:07,7884,12265,5462,88,127,431,0,10,102,3746,5.54,,,
29/05/2009 13:07,7890,12266,5453,88,126,422,0,10,99,3746,5.169,,,
29/05/2009 13:07,7797,12182,5364,88,124,423,0,10,99,3746,4.92,,,
29/05/2009 13:07,7717,12063,5318,88,125,425,0,10,101,3746,4.41,,,
29/05/2009 13:07,7790,12150,5348,88,126,424,0,10,101,3744,4.209,,,
29/05/2009 13:07,7710,12104,5302,88,126,423,0,10,101,3744,4.09,,,
29/05/2009 13:08,7672,12044,5284,88,128,423,0,10,101,3744,5.389,,,
29/05/2009 13:08,7646,11998,5286,88,126,427,0,10,100,3744,4.164,,,
29/05/2009 13:08,7660,12015,5279,88,126,426,0,10,101,3744,4.121,,,
29/05/2009 13:08,7634,12000,5273,88,126,422,0,10,99,3744,4.685,,,
29/05/2009 13:08,7624,11976,5279,88,126,422,0,10,98,3744,3.977,,,
29/05/2009 13:08,7659,12036,5302,88,125,426,0,10,101,3744,4.621,,,
29/05/2009 13:09,7640,11940,5280,88,127,423,0,10,99,3744,5.464,,,
29/05/2009 13:09,7635,11930,5280,88,128,419,0,10,101,3744,5.838,,,
29/05/2009 13:09,7608,11916,5263,88,127,424,0,10,101,3744,4.915,,,
29/05/2009 13:09,7601,11895,5255,88,127,422,0,10,99,3741,4.694,,,
29/05/2009 13:09,7668,11983,5305,88,127,422,0,10,99,3741,4.387,,,
29/05/2009 13:09,7591,11913,5247,88,126,421,0,10,100,3741,4.666,,,
29/05/2009 13:10,7635,11909,5283,88,126,417,0,10,99,3741,4.905,,,
29/05/2009 13:10,7790,12145,5387,88,127,418,0,10,101,3741,3.569,,,
29/05/2009 13:10,7832,12205,5416,88,126,422,0,10,100,3741,3.569,,,
29/05/2009 13:10,7805,12239,5374,88,125,422,0,10,100,3741,4.636,,,
29/05/2009 13:10,7853,12263,5428,88,124,419,0,10,101,3741,4.636,,,
29/05/2009 13:10,7998,12420,5526,88,123,424,0,10,101,3741,6.13,,,
29/05/2009 13:11,7777,12202,5368,88,123,413,0,10,101,3741,6.18,,,
29/05/2009 13:11,7828,12231,5442,88,121,421,0,10,99,3741,5.46,,,
29/05/2009 13:11,7785,12186,5407,88,121,416,0,10,100,3741,4.975,,,
29/05/2009 13:11,7644,12016,5327,88,120,417,0,10,99,3739,5.468,,,
29/05/2009 13:11,7792,12171,5420,88,120,415,0,10,100,3741,6.732,,,
29/05/2009 13:11,7918,12372,5482,88,122,424,0,10,102,3739,4.49,,,
29/05/2009 13:12,7836,12189,5441,88,123,422,0,10,100,3739,5.455,,,
29/05/2009 13:12,7913,12386,5501,88,126,415,0,10,99,3739,5.455,,,
29/05/2009 13:12,8051,12506,5598,88,122,425,0,10,100,3739,8.051,,,
29/05/2009 13:12,7944,12395,5516,88,120,414,0,10,102,3739,5.002,,,
29/05/2009 13:12,8008,12522,5573,88,120,434,0,10,99,3739,4.761,,,
29/05/2009 13:12,7908,12349,5477,88,114,403,0,10,99,3739,7.212,,,
29/05/2009 13:13,7915,12436,5307,88,115,414,0,10,100,3739,7.145,,,
29/05/2009 13:13,7852,12328,5470,88,116,418,0,10,102,3736,5.261,,,
29/05/2009 13:13,7753,12227,5401,88,115,416,0,10,100,3739,6.305,,,
29/05/2009 13:13,7762,12166,5389,88,119,414,0,10,99,3736,6.076,,,
29/05/2009 13:13,7815,12253,5430,88,119,415,0,10,99,3736,5.262,,,
29/05/2009 13:13,7823,12263,5442,88,118,416,0,10,99,3736,6.069,,,
29/05/2009 13:14,7844,12273,5438,88,121,416,0,10,100,3736,7.051,,,
29/05/2009 13:14,7907,12355,5487,88,120,414,0,10,101,3736,6.14,,,
29/05/2009 13:14,7917,12359,5512,88,116,415,0,10,100,3736,7.039,,,
29/05/2009 13:14,7911,12311,5501,88,116,415,0,10,101,3736,5.928,,,
29/05/2009 13:14,7952,12375,5530,88,116,415,0,10,101,3736,6.077,,,
29/05/2009 13:14,7822,12282,5445,88,114,413,0,10,99,3736,7.458,,,
29/05/2009 13:15,7708,12095,5364,86,117,416,0,10,99,3736,5.833,,,
29/05/2009 13:15,7816,12172,5450,87,119,415,0,10,102,3736,8.159,,,
29/05/2009 13:15,7739,12073,5393,87,118,417,0,10,100,3734,4.994,,,
29/05/2009 13:15,7667,12034,5370,86,118,426,0,10,101,3734,4.618,,,
29/05/2009 13:15,7918,12235,5591,86,117,419,0,10,102,3734,5.06,,,
29/05/2009 13:15,8431,12898,5927,88,116,410,0,10,101,3734,3.126,,,
29/05/2009 13:16,8831,13242,6181,90,114,400,0,10,103,3734,4.711,,,
29/05/2009 13:16,9216,13557,6493,91,126,395,0,10,102,3734,2.52,,,
29/05/2009 13:16,9400,13701,6550,90,158,408,0,10,107,3732,2.895,,,
29/05/2009 13:16,9444,13935,6588,89,196,416,42,12,103,3732,2.868,,,
29/05/2009 13:16,9865,14279,6898,89,241,417,73,13,104,3732,3.646,,,
29/05/2009 13:16,10394,14684,7289,90,289,420,0,14,101,3729,4.027,,,
29/05/2009 13:17,10806,15108,7574,91,355,430,0,14,99,3729,4.089,,,
29/05/2009 13:17,10844,15200,7642,94,411,434,0,14,101,3727,5.287,,,
29/05/2009 13:17,10860,15197,7642,95,463,426,0,14,100,3727,3.102,,,
29/05/2009 13:17,11080,15558,7766,97,498,424,0,12,99,3727,2.749,,,
29/05/2009 13:17,11484,16221,8057,97,518,425,0,11,100,3727,3.604,,,
29/05/2009 13:17,11763,16823,8164,97,505,426,0,10,102,3725,2.689,,,
29/05/2009 13:18,11811,17149,8136,97,426,428,0,10,101,3725,2.496,,,
29/05/2009 13:18,11824,17250,8100,97,325,428,0,10,101,3725,2.532,,,
29/05/2009 13:18,11797,17328,8061,97,262,425,0,10,102,3725,2.654,,,
29/05/2009 13:18,11698,17266,7945,96,235,430,0,10,103,3725,3.152,,,
29/05/2009 13:18,11598,17152,7845,96,215,427,0,10,101,3725,2.859,,,
29/05/2009 13:18,11410,16996,7712,96,195,428,0,10,103,3725,3.381,,,
29/05/2009 13:19,11259,16870,7603,96,182,426,0,10,102,3725,4.177,,,
29/05/2009 13:19,11211,16759,7559,96,170,427,0,10,102,3725,3.097,,,
29/05/2009 13:19,11090,16577,7487,95,159,425,0,10,101,3725,2.193,,,
29/05/2009 13:19,11111,16623,7464,95,148,423,0,10,102,3725,3.419,,,
29/05/2009 13:19,10783,16211,7251,95,143,423,0,10,102,3725,3.419,,,
29/05/2009 13:19,10615,16019,7127,95,136,424,0,10,102,3727,3.137,,,
29/05/2009 13:20,10509,15875,7038,95,132,425,0,10,101,3725,3.858,,,
29/05/2009 13:20,10485,15841,7027,95,127,427,0,10,102,3725,4.109,,,
29/05/2009 13:20,10435,15691,7001,95,123,428,0,10,102,3727,4.09,,,
29/05/2009 13:20,10166,15342,6833,95,120,427,0,10,100,3727,3.121,,,
29/05/2009 13:20,10082,15235,6771,95,117,429,0,10,103,3727,3.739,,,
29/05/2009 13:20,9913,14982,6646,95,114,427,0,10,101,3727,3.285,,,
29/05/2009 13:21,9761,14802,6568,95,115,428,0,10,102,3727,3.285,,,
29/05/2009 13:21,9674,14657,6534,95,114,424,0,10,100,3727,4.164,,,
29/05/2009 13:21,9575,14552,6482,95,112,432,0,10,102,3727,4.751,,,
29/05/2009 13:21,9519,14401,6425,95,110,423,0,10,101,3727,5.036,,,
29/05/2009 13:21,9442,14356,6404,95,108,427,0,10,103,3727,4.089,,,
29/05/2009 13:21,9474,14311,6403,95,106,421,0,10,102,3727,4.813,,,
29/05/2009 13:22,9342,14178,6318,95,106,423,0,10,102,3727,4.816,,,
29/05/2009 13:22,9217,14023,6269,95,104,424,0,10,103,3727,4.715,,,
29/05/2009 13:22,9191,13977,6257,95,102,421,0,10,102,3727,4.615,,,
29/05/2009 13:22,9089,13800,6192,95,102,418,0,10,101,3727,4.615,,,
29/05/2009 13:22,9025,13726,6143,95,101,418,0,10,98,3727,4.35,,,
29/05/2009 13:22,9011,13668,6151,95,100,421,0,10,98,3727,4.801,,,
29/05/2009 13:23,8976,13567,6130,95,100,425,0,10,99,3727,4.822,,,
29/05/2009 13:23,8970,13598,6140,95,100,421,0,10,104,3727,5.128,,,
29/05/2009 13:23,8907,13559,6108,95,99,422,0,10,100,3729,5.286,,,
29/05/2009 13:23,8823,13435,6054,95,99,422,0,10,101,3729,4.75,,,
29/05/2009 13:23,8893,13484,6090,95,98,423,0,10,102,3729,5.554,,,
29/05/2009 13:23,8802,13362,6038,95,96,421,0,10,105,3729,6.307,,,
29/05/2009 13:24,8767,13296,6031,95,98,424,0,10,102,3729,6.444,,,
29/05/2009 13:24,8856,13401,6069,94,98,422,0,10,104,3729,4.505,,,
29/05/2009 13:24,8703,13184,5993,93,96,420,0,10,104,3729,4.577,,,
29/05/2009 13:24,8629,13127,5947,93,97,424,0,10,103,3729,4.626,,,
29/05/2009 13:24,8854,13313,6126,93,95,426,0,10,103,3729,4.094,,,
29/05/2009 13:24,8771,13162,6055,93,95,437,0,10,101,3729,4.873,,,
29/05/2009 13:25,8801,13168,6096,93,97,434,0,10,102,3729,4.66,,,
29/05/2009 13:25,8994,13358,6245,93,96,443,0,10,100,3729,4.933,,,
29/05/2009 13:25,8872,13204,6135,93,95,432,0,10,102,3729,4.652,,,
29/05/2009 13:25,8848,13140,6170,92,94,437,0,10,103,3729,4.652,,,
29/05/2009 13:25,8961,13314,6210,92,93,436,0,10,101,3729,4.454,,,
29/05/2009 13:25,9062,13427,6281,92,92,436,0,10,101,3729,4.336,,,
29/05/2009 13:26,9038,13380,6283,92,94,436,0,10,101,3729,3.402,,,
29/05/2009 13:26,9100,13557,6296,92,94,423,0,10,101,3729,3.997,,,
29/05/2009 13:26,9109,13559,6325,92,94,432,0,10,102,3729,4.234,,,
29/05/2009 13:26,8959,13425,6204,92,94,445,0,10,101,3729,4.234,,,
29/05/2009 13:26,8814,13187,6115,92,93,421,0,10,100,3729,5.483,,,
29/05/2009 13:26,8883,13381,6149,92,92,426,0,10,99,3729,4.611,,,
29/05/2009 13:27,8859,13299,6119,92,94,434,0,10,100,3729,5.098,,,
29/05/2009 13:27,8718,13116,6069,92,94,427,0,10,100,3729,4.498,,,
29/05/2009 13:27,8671,13099,6034,92,94,429,0,10,101,3729,5.302,,,
29/05/2009 13:27,8623,13040,5967,92,95,426,0,10,102,3729,5.302,,,
29/05/2009 13:27,8601,12998,5946,92,94,430,0,10,100,3729,4.967,,,
29/05/2009 13:27,8582,12991,5935,92,94,426,0,10,100,3729,5.142,,,
29/05/2009 13:28,8567,12941,5928,92,96,421,0,10,99,3729,5.142,,,
29/05/2009 13:28,8640,13051,5978,92,94,427,0,10,99,3729,3.952,,,
29/05/2009 13:28,8506,12890,5892,92,95,428,0,10,99,3729,4.671,,,
29/05/2009 13:28,8469,12858,5861,92,96,429,0,10,100,3729,4.671,,,
29/05/2009 13:28,8500,12897,5890,92,95,428,0,10,100,3729,6.043,,,
29/05/2009 13:28,8380,12706,5804,92,95,424,0,10,99,3729,5.731,,,
29/05/2009 13:29,8261,12609,5748,92,97,425,0,10,99,3729,5.753,,,
29/05/2009 13:29,8276,12624,5741,92,95,425,0,10,100,3729,5.908,,,
29/05/2009 13:29,8161,12465,5685,92,95,427,0,10,101,3729,6.751,,,
29/05/2009 13:29,8050,12322,5612,92,95,425,0,10,99,3727,6.087,,,
29/05/2009 13:29,8033,12309,5582,92,94,425,0,10,101,3727,5.196,,,
29/05/2009 13:29,7846,12004,5454,92,94,436,0,10,100,3729,6.77,,,
29/05/2009 13:30,7576,11783,5257,92,95,422,0,10,99,3727,6.832,,,
29/05/2009 13:30,7349,11322,5203,92,93,435,0,10,99,3727,6.25,,,
29/05/2009 13:30,7079,11025,5001,92,94,426,0,10,100,3727,7.425,,,
29/05/2009 13:30,6964,10803,4988,92,91,438,0,10,99,3727,5.633,,,
29/05/2009 13:30,6830,10491,4914,92,90,425,0,10,101,3727,6.397,,,
29/05/2009 13:30,6824,10473,4892,91,90,426,0,10,99,3727,7.61,,,
29/05/2009 13:31,6787,10423,4903,91,91,424,0,10,100,3727,7.885,,,
29/05/2009 13:31,6710,10250,4847,91,91,425,0,10,99,3727,7.341,,,
29/05/2009 13:31,6696,10220,4835,91,91,429,0,10,100,3727,7.054,,,
29/05/2009 13:31,6763,10224,4896,90,93,424,0,10,99,3727,9.55,,,
29/05/2009 13:31,6709,10138,4862,90,92,425,0,10,98,3727,8.916,,,
29/05/2009 13:31,6671,10085,4851,90,95,431,0,10,100,3727,11.785,,,
29/05/2009 13:32,6612,10050,4787,90,99,436,0,10,100,3727,12.351,,,
29/05/2009 13:32,6475,9799,4753,90,100,448,0,10,99,3727,8.332,,,
29/05/2009 13:32,6382,9631,4650,90,102,435,0,10,101,3725,7.396,,,
29/05/2009 13:32,6429,9700,4599,89,102,438,0,10,99,3727,6.414,,,
29/05/2009 13:32,6428,9636,4700,89,101,438,0,10,99,3727,7.22,,,
29/05/2009 13:32,6486,9705,4732,89,102,435,0,10,100,3725,6.274,,,
29/05/2009 13:33,6590,9813,4817,89,103,435,0,10,101,3725,6.274,,,
29/05/2009 13:33,6666,9943,4887,89,103,440,0,10,98,3725,15.168,,,
29/05/2009 13:33,6659,9878,4847,89,105,429,0,10,99,3725,6.065,,,
29/05/2009 13:33,6690,10035,4874,89,105,435,0,10,100,3725,5.991,,,
29/05/2009 13:33,6756,10120,4907,89,107,443,0,10,100,3725,5.557,,,
29/05/2009 13:33,6735,10090,4899,89,111,450,0,10,100,3725,7.655,,,
29/05/2009 13:34,6781,10105,4911,89,111,458,0,10,99,3723,6.695,,,
29/05/2009 13:34,6888,10191,5001,89,108,453,0,10,98,3723,5.972,,,
29/05/2009 13:34,7056,10416,5125,89,112,437,0,10,98,3723,5.789,,,
29/05/2009 13:34,7612,11117,5540,89,115,436,0,10,97,3723,5.072,,,
29/05/2009 13:34,7947,11586,5790,89,113,449,0,10,95,3723,12.522,,,
29/05/2009 13:34,8082,11844,5839,89,117,433,0,10,96,3723,6.428,,,
29/05/2009 13:35,7925,11801,5712,89,120,440,0,10,95,3723,5.891,,,
29/05/2009 13:35,7944,11867,5698,89,125,435,0,10,93,3723,4.569,,,
29/05/2009 13:35,8145,12176,5846,89,124,444,0,10,94,3723,5.102,,,
29/05/2009 13:35,7953,12010,5679,89,126,448,0,10,96,3723,6.159,,,
29/05/2009 13:35,7850,12018,5618,89,125,421,0,10,95,3723,4.601,,,
29/05/2009 13:35,7837,12016,5598,89,124,432,0,10,97,3723,28.013,,,
29/05/2009 13:36,7794,11922,5538,89,123,433,0,10,96,3720,7.942,,,
29/05/2009 13:36,7720,11875,5494,89,118,429,0,10,97,-32764,7.254,,,
29/05/2009 13:36,7677,11987,5362,89,126,431,0,10,97,-32764,6.77,,,
